stk,date,ret,pb,mv,rf,MarketCapRank,PB_Ratio,Size_Group,PB_Group,SMB,HML,ret_rf,rm,rmxrf,Skewness20,SharpeRatio20,S_VAL_PS,NET_ASSETS_TODAY,VOL20,WVAD
000651.SZ,2018-09-17,-0.0075512405609493,-0.4037704018245358,2.0689997663967383,2.511,153.5,-0.4037704018245358,Big,Low,-1.8976103776650584,1.993601384089149,-2.5185512405609494,-1.1133,-3.6243,0.1445294971518926,-0.0927970549326058,-0.7130446471362164,1.4094822006123535,0.8023300000000001,130661.12986474134
000651.SZ,2018-09-18,0.0065217391304348,0.3890256346682055,1.9806523064704813,1.546,128.0,0.3890256346682055,Small,High,-1.6961159727513735,2.193225762364368,-1.5394782608695652,1.8162,0.2702,-0.082533128244698,-0.1869086371490251,-0.7181334088680678,1.4283001685750498,0.8015350000000001,509149.0390720123
000651.SZ,2018-11-05,-0.0044820717131474,-0.2664768116612008,2.0103355343402667,2.278,179.0,-0.2664768116612008,Big,Low,-2.1685085302776725,2.108146243605934,-2.2824820717131478,-0.4127,-2.6907,-0.4250839834627597,0.1053615896998668,-0.6813225614231898,1.5660034721163432,0.9323,110670.9659725203
000651.SZ,2018-12-28,0.0002802690582959,-0.2671503068766651,2.007230497523134,2.4943,124.0,-0.2671503068766651,Small,Low,-1.2374892809487368,2.101792213247635,-2.4940197309417043,0.4353,-2.059,1.597640256348938,-0.1040239285579157,-0.7084416467918424,1.556149190154516,0.6624099999999999,-264836.818637458
000651.SZ,2019-01-17,-0.0165352327651998,-0.1621120025202223,2.028276755947632,2.195,161.5,-0.1621120025202223,Big,Low,-1.923594583451254,1.9787851089455373,-2.2115352327652,-0.4196,-2.6146,1.1686110095764604,0.1998381753163087,-0.6935584363317944,1.5543887106782484,0.6887949999999999,1398518.9713164808
000651.SZ,2019-03-13,0.0033482142857144,0.1266134532955,2.120964269853151,1.814,161.5,0.1266134532955,Big,High,-1.978755465543239,2.168455144096418,-1.8106517857142856,-1.09,-2.904,-0.3053244252249544,0.1203431355188289,-0.7294178710754228,1.4164485578630597,0.9283549999999998,-908007.6564622772
000651.SZ,2019-04-18,0.0355029585798816,0.3378549147825482,2.0737664582776305,2.003,161.5,0.3378549147825482,Big,High,-2.243968384281406,2.348630430660802,-1.9674970414201185,-0.3958,-2.3988,1.5023121445314511,0.3614596012416736,-0.599295496704462,1.520993794312884,1.1443250000000005,81544.92018921976
000651.SZ,2019-05-17,-0.0247374977754049,0.3030031764497909,2.0681996828884586,2.065,161.5,0.3030031764497909,Big,High,-2.14660997061796,2.344197440808632,-2.089737497775405,-2.4838,-4.5488,0.6537223328420937,-0.0551607777173191,-0.6882986476673338,1.572787734332861,1.357485000000001,1103490.7167045542
000651.SZ,2019-05-22,-0.0081154192966637,-0.1707249957185205,2.031091092647737,1.691,162.5,-0.1707249957185205,Big,Low,-2.099279261139115,1.8895853911794336,-1.6991154192966638,-0.4909,-2.1819,0.4236632340358965,-0.224274591970297,-0.6881643956923098,1.5733843983728573,1.2351500000000009,485849.973416075
000651.SZ,2019-09-03,0.0057421263267791,-0.2307506705361764,2.021100892007428,1.769,340.5,-0.2307506705361764,Big,Low,-1.5970348320754,2.334561215579892,-1.7632578736732207,0.2068,-1.5621999999999998,0.2114121948980704,0.422551358716866,-0.7133064588065935,1.5847639796170103,0.6271600000000008,173181.30543329037
000651.SZ,2019-09-27,-0.01249566122874,-0.2414139189849051,1.9802345447127,2.346,190.5,-0.2414139189849051,Big,Low,-2.2876741434565093,2.0710643505092987,-2.35849566122874,0.1051,-2.2409,0.7824679162605103,0.1285578292048556,-0.7267657603300807,1.5343870960815809,0.5491100000000007,-393782.1195742269
000651.SZ,2019-10-21,0.0110726643598615,-0.2744142897781745,1.9896390475896464,2.552,190.5,-0.2744142897781745,Big,Low,-2.090572903228296,2.108349501810823,-2.5409273356401387,0.0503,-2.5017,-0.4091348304212303,-0.0347233096214352,-0.7102467761736017,1.571349319794921,0.3681250000000007,-198396.45107057583
000651.SZ,2019-12-13,0.0245608327911517,-0.2293205788238469,2.000136711700164,2.393,150.5,-0.2293205788238469,Big,Low,-1.6031509987650527,1.955200226198324,-2.368439167208848,1.7827,-0.6102999999999998,1.098347578323489,0.1933327435830928,-0.7079674649315874,1.7386614686371369,0.6032750000000008,-120344.78322224769
000651.SZ,2020-02-06,0.0062052505966587,-0.2554494270356118,1.9970457064849527,1.995,459.5,-0.2554494270356118,Big,Low,-1.8169936123677453,2.228074744564755,-1.9887947494033411,1.7183,-0.2767000000000001,-0.9758654171284196,-0.0511726753391097,-0.7221691468630169,1.7362515153166242,0.7235900000000008,447178.05751882633
000651.SZ,2020-03-13,-0.022500858811405,-0.1697744523054015,2.0404663253639006,2.299,425.5,-0.1697744523054015,Big,Low,-1.6280809378455805,2.2686169259945816,-2.321500858811405,-1.2334,-3.5324,1.0486143487917563,-0.2092038121212113,-0.7663935984997743,1.729848839924358,0.9068750000000012,-591691.4477454338
000651.SZ,2020-05-19,0.0005173305742369,-0.2214324353251201,2.0002880810089865,2.555,473.0,-0.2214324353251201,Big,Low,-1.688143558366061,2.4146571677635507,-2.554482669425763,0.8054,-1.7496,1.621094280170326,0.1716617733406671,-0.7038031546535953,1.7760239507557063,0.8178800000000013,-594648.3411871849
000651.SZ,2020-08-04,-0.0026168876482902,-0.2610376291611261,2.0020850667038568,2.167,263.0,-0.2610376291611261,Big,Low,-1.6905148450503504,2.236642308282364,-2.16961688764829,0.1105,-2.0565,-0.3645081321838662,-0.1005258167738295,-0.7793141914980268,1.6676447351640868,1.6496350000000013,-798917.134397959
000651.SZ,2020-08-06,-0.0110817941952506,-0.1707249957185205,2.031091092647737,2.115,133.5,-0.1707249957185205,Big,Low,-2.309398477701489,2.3017527812275,-2.126081794195251,0.2634,-1.8516,-0.2786223991582137,-0.1282676535270295,-0.78042198520442,1.6646409027215938,1.565165000000001,-1981330.6868005504
000651.SZ,2020-08-18,-0.0137323943661971,-0.1598829375279142,2.026111982927316,2.151,432.5,-0.1598829375279142,Big,Low,-1.5708050199028212,2.42518816558702,-2.164732394366197,0.3573,-1.7937,-0.3088233647782433,-0.1331883841811144,-0.7865001721643963,1.7040227202570013,1.2488300000000012,-238170.68951630528
000651.SZ,2020-09-04,0.0014611872146117,-0.2517679574689498,2.016980109347015,1.714,385.5,-0.2517679574689498,Big,Low,-1.6273229330781085,2.3585970005892944,-1.7125388127853882,-0.8749,-2.5889,1.595250564666018,-0.0971863550612241,-0.7954203079071879,1.868931529679224,0.8597550000000013,250601.1117022763
000651.SZ,2020-09-17,-0.0045413260672115,-0.2302255353989455,1.9935318448793875,2.533,444.5,-0.2302255353989455,Big,Low,-1.5947212778358146,2.5068761236807164,-2.5375413260672115,-0.4108,-2.9438,1.4543445955820102,0.0536493531842033,-0.7962492054750885,1.8553017752701375,0.7368000000000008,-46609.80400121087
000651.SZ,2020-09-29,0.0007544322897019,-0.1978542794564543,1.9979386161946944,1.155,407.5,-0.1978542794564543,Big,Low,-1.5275314872234942,2.3556171346290533,-1.154245567710298,0.2121,-0.9429,-0.4357819890003505,-0.135107249429199,-0.7971030490804881,1.871414826713599,0.6275050000000008,-1037541.9208371558
000651.SZ,2020-10-29,0.0064617534055186,-0.1879361126598915,2.0245756615607142,1.901,486.5,-0.1879361126598915,Big,Low,-1.762753120950494,2.1516845532444338,-1.8945382465944811,0.1067,-1.7943,0.3193116583383336,0.1422145834544937,-0.7850327198463504,1.770673260131545,0.6940950000000006,-21373.420654930054
000651.SZ,2020-11-04,0.0358154256205229,-0.2220186811834535,2.000288127759361,2.579,350.5,-0.2220186811834535,Big,Low,-1.7725839342864105,2.4761870977683484,-2.543184574379477,0.1946,-2.3844000000000003,0.5376033072999982,0.5675248566523801,-0.769216900188808,1.7146696970227655,0.8366750000000007,1722936.3865813694
000651.SZ,2021-02-03,-0.0135837665604562,-0.1895184634323297,2.024575661560714,1.294,179.0,-0.1895184634323297,Big,Low,-1.9576574987930615,1.738729833418593,-1.3075837665604562,-0.4635,-1.7575,0.8298041920539544,-0.1829839807150671,-0.8167223819141075,1.5929348037755962,0.8227900000000007,-264224.5535807354
000651.SZ,2021-02-09,0.0032290958531611,-0.2307506705361766,2.021100892007428,1.723,200.0,-0.2307506705361766,Big,Low,-1.876916110889128,2.180627501518204,-1.719770904146839,2.0111,0.2880999999999998,1.1166392682303137,-0.1776851870370596,-0.8192049449174618,1.5871373766520651,0.7710250000000006,544509.2487010602
000651.SZ,2021-03-05,-0.0122344944774851,-0.2688757643105086,1.9939218475062133,2.014,126.5,-0.2688757643105086,Small,Low,-1.6932833256716835,2.01940718612542,-2.026234494477485,-0.043,-2.057,0.685255112916108,0.0792093403723506,-0.8158088551235102,1.573134855974477,0.7868100000000007,-136711.46947417068
000651.SZ,2021-06-16,-0.0034314610800071,-0.2347496668009756,2.159771173056983,1.779,176.5,-0.2347496668009756,Big,Low,-1.9252255422347,2.119462461405932,-1.782431461080007,-1.0749,-2.8539,1.5375007219139,-0.2066658054907393,-0.7634093232908932,1.538463921751985,0.7439950000000004,-189533.6227619776
000651.SZ,2021-07-16,0.0098989898989898,-0.2526996232152317,2.013309447522748,1.346,437.5,-0.2526996232152317,Big,Low,-1.7126984594910253,2.222278515920192,-1.3361010101010102,-0.7094,-2.0554,-0.2578732018684562,-0.176705014892958,-0.793733526686611,1.5674982861207902,0.8654800000000005,348757.502749167
000651.SZ,2021-07-22,0.0,-0.2214324353251201,2.0002880810089865,2.491,352.0,-0.2214324353251201,Big,Low,-1.6369114667899447,2.350715910399092,-2.491,0.3389,-2.1521,-0.0637516475508411,-0.0924420250917769,-0.7988745142948704,1.5739487732809654,0.7434450000000005,518651.0415830868
000651.SZ,2021-07-28,0.0158254918733962,-0.2298186882487323,1.996664942641124,2.666,605.0,-0.2298186882487323,Big,Low,-1.6418394204751707,2.3403609044449647,-2.650174508126604,-0.5795,-3.2455,0.3329771686851155,-0.3014450279110853,-0.7956176641525048,1.5978605520473133,0.7872200000000006,-1626653.1309326745
000651.SZ,2021-08-03,0.0198963730569947,-0.2797152706680088,1.999627552070929,2.292,165.5,-0.2797152706680088,Big,Low,-1.478761178966507,2.0481758904971974,-2.272103626943005,-0.4703,-2.7623,-0.0492382862688301,-0.0531948973567921,-0.7907474405470846,1.6024241929538938,0.8134350000000005,279102.1011811701
000651.SZ,2021-08-09,0.0152911604524506,-0.2688757643105086,1.9939218475062133,1.956,187.5,-0.2688757643105086,Big,Low,-1.756053428974902,2.187061899119452,-1.9407088395475491,1.0528,-0.9032,-0.0198605840300337,-0.0240366144971073,-0.8045061403511762,1.6026756958002577,0.8009850000000004,365250.5802906716
000651.SZ,2021-12-14,-0.0128170166348513,-0.1827939850872475,2.0307418833687283,2.051,456.5,-0.1827939850872475,Big,Low,-1.6896022675521665,2.3877919232495746,-2.0638170166348515,-0.5313,-2.5823,1.3752542399504444,-0.0108382894526768,-0.8528280627594024,0.7945262715275989,0.9099400000000004,891040.155567767
000651.SZ,2022-01-07,0.0396270396270397,-0.2214324353251201,2.0002880810089865,1.065,389.0,-0.2214324353251201,Big,Low,-1.7913981922242428,2.3136642218227554,-1.0253729603729602,-0.1823,-1.2473,1.2092112737935956,0.2175292938797544,-0.845636077815978,0.7652237807586701,1.194760000000001,2259615.7054754524
000651.SZ,2022-01-13,-0.0106275303643724,-0.2214324353251201,2.0002880810089865,2.265,444.5,-0.2214324353251201,Big,Low,-1.5853508064064914,2.495007284590061,-2.2756275303643725,-1.1723,-3.4373,1.2031023008464448,0.2184140369934465,-0.8478927281497993,0.7652146906492566,1.262750000000001,201585.4257742455
000651.SZ,2022-01-19,0.0061208875286917,-0.2214324353251201,2.0002880810089865,1.663,399.5,-0.2214324353251201,Big,Low,-1.6918274189831046,2.313664221822756,-1.6568791124713085,-0.3287,-1.9917,1.01877792393093,0.2406802033819248,-0.8466574987608373,0.7638173275617397,1.3210750000000009,107612.41746438056
000651.SZ,2022-01-25,0.0010296010296009,-0.2760721766462322,2.005402671610168,2.448,444.5,-0.2760721766462322,Big,Low,-1.59241291867262,2.495391796488603,-2.4469703989703997,-2.5835,-5.031499999999999,0.5886250978248984,0.1021683961953674,-0.835052679105623,0.7594138781303719,1.3134350000000006,539103.8375197555
000651.SZ,2022-07-01,-0.0080071174377223,-0.2762036863256891,1.9896309869543447,2.922,537.0,-0.2762036863256891,Big,Low,-1.6328350757168084,2.3189997416615684,-2.9300071174377225,-0.323,-3.245,0.627172296027344,0.175867120421393,-0.8377279986074461,0.8531117814970423,1.295595000000001,71124.07480064765
002352.SZ,2017-03-03,-0.0781917243410394,2.264720658444212,-0.9370484669784306,2.557,7.0,2.264720658444212,Small,High,-2.03091306186236,2.5368816921620825,-2.6351917243410394,-0.3627,-2.9197,0.3652250477472034,0.419613405086756,1.991738124947261,-0.2902045944031378,8.516445000000001,-136502.56263378897
002352.SZ,2017-05-08,0.0018541409147094,0.0687840492810791,2.1162329949104333,2.5832,162.0,0.0687840492810791,Big,High,-1.641004648545779,2.0511076326857927,-2.5813458590852907,-0.7871,-3.3703000000000003,-0.290781927189279,-0.3479933925856592,-0.239082215198903,-0.3169307779133943,3.3923849999999964,-60248.38742688654
002352.SZ,2017-06-02,-0.0127825120414968,2.1746748812283223,-0.8707239778311172,1.157,18.5,2.1746748812283223,Small,High,-2.181861827025148,2.3649037296331104,-1.1697825120414969,0.094,-1.063,1.5402560545036112,0.0939870832490491,-0.1733604759651521,-0.3102085032930444,5.819214999999998,-2862.642373889077
002352.SZ,2017-06-08,-0.0165907019143117,2.0749428173936457,-0.9284616539280818,1.946,7.0,2.0749428173936457,Small,High,-1.8936501299471211,2.3839571613462645,-1.962590701914312,0.3187,-1.6273,1.528440260635756,0.1156316594106915,-0.1996459938084175,-0.3054473100752171,6.206249999999997,15685.086852286697
002352.SZ,2017-06-20,-0.0056486170627192,2.307387117203816,-0.9504714956064392,2.592,7.0,2.307387117203816,Small,High,-1.978464906573229,2.2498335013712047,-2.5976486170627195,-0.1387,-2.7307,0.6943034408741005,-0.071293163096016,-0.2575194732650006,-0.3046593412437492,5.548654999999997,-30089.78693319988
002352.SZ,2017-08-01,0.0030605998775758,0.2166607419572264,2.168454534566137,2.005,145.0,0.2166607419572264,Big,High,-1.588627020085284,2.08287475740039,-2.001939400122424,0.5991,-1.4059,-2.035285070558824,-0.224065040351432,-0.3376299044085697,-0.2963769064395172,2.4040349999999977,-5270.960961810482
002352.SZ,2017-09-06,-0.0120411730433094,0.8222220757821125,-0.9294179226972632,1.995,7.0,0.8222220757821125,Small,High,-1.805590852759236,2.3705975296646544,-2.007041173043309,0.0317,-1.9633,0.203325044679438,0.1741343420596142,-0.3142559514962073,0.0090070715212392,2.906804999999998,7027.784259317259
002352.SZ,2017-09-11,-0.0031702001188824,2.304130463100029,-0.9460194769463222,2.094,9.0,2.304130463100029,Small,High,-2.251035434924517,2.1207150288613104,-2.0971702001188826,0.3321,-1.7618999999999998,0.7845650338635228,0.1132264966945111,-0.3209402391832908,0.0192149008146808,2.708264999999998,-9222.736282544814
002352.SZ,2017-10-30,-0.0228679504814305,0.1128439554361781,2.0932192133380227,2.032,189.5,0.1128439554361781,Big,High,-2.0650850338110147,1.744429692623914,-2.0548679504814307,-0.7748,-2.8068,0.3054026633673574,0.2360621151457975,-0.2586651731272678,0.0658917545407555,4.692719999999997,-41327.00548453191
002352.SZ,2017-10-31,0.05437269048038,2.247314528688751,-0.9324127628959672,2.333,20.0,2.247314528688751,Small,High,-1.558421564697184,2.1892824212420154,-2.27862730951962,0.0886,-2.2444,0.5657375514144073,0.3000886177191573,-0.2212170792282426,0.058912248767756,4.891099999999997,22146.69761620357
002352.SZ,2017-12-11,0.029958058717795,0.0028239034264453,-0.0084854333894261,1.708,99.5,0.0028239034264453,Small,High,-2.179955578193092,2.054348781686468,-1.678041941282205,0.9788,-0.7292,-0.2068428556807469,-0.2867811808316992,-0.3627395440803476,0.0704642396320258,2.5675549999999947,1496.0262117513994
002352.SZ,2018-02-05,-0.0263264479546375,-0.055973483145301,2.1248834275052007,1.819,171.5,-0.055973483145301,Big,High,-1.4475961300268243,1.9914907439174605,-1.8453264479546372,0.7341,-1.0849,-0.5947406984267161,-0.3373536089387481,-0.4350265455989516,0.0920077945708687,0.8374749999999944,-34318.05585537253
