S_INFO_WINDCODE,TRADE_DT,S_DQ_CLOSE,S_FA_ROE,Skewness20,WVAD,S_VAL_PS,NET_ASSETS_TODAY,TOT_CUR_LIAB
002466.SZ,2021-02-05,49.09,-30.1381,0.0212682813847137,-4452735.942797951,14.9797,5854407056.92,27833393832.55
002466.SZ,2021-02-08,51.11,-30.1381,-0.1544170810801671,-2672673.6682565417,15.5961,5854407056.92,27833393832.55
002466.SZ,2021-02-09,53.06,-30.1381,-0.3210096745432121,-885377.8973054565,16.1911,5854407056.92,27833393832.55
002466.SZ,2021-02-10,51.71,-30.1381,-0.1775157029720421,-1910037.3705261457,15.7792,5854407056.92,27833393832.55
002466.SZ,2021-02-18,56.87,-30.1381,-0.1730706111733039,-976897.855763662,17.3537,5854407056.92,27833393832.55
002466.SZ,2021-02-19,52.7,-30.1381,-0.1481335319507484,-65463.23707256222,16.0812,5854407056.92,27833393832.55
002466.SZ,2021-02-22,52.6,-30.1381,-0.0913517671344482,109754.73607377708,16.0507,5854407056.92,27833393832.55
002466.SZ,2021-02-23,50.41,-30.1381,0.0301265002142396,-475456.98450405785,15.3825,5854407056.92,27833393832.55
002466.SZ,2021-02-24,46.89,-30.1381,0.1506120882049693,-1505616.7871095473,14.3083,5854407056.92,27833393832.55
002466.SZ,2021-02-25,47.96,-30.1381,0.1624941300489397,-1191115.8927474325,14.6349,5854407056.92,27833393832.55
002466.SZ,2021-02-26,44.92,-30.1381,0.3386763736335033,-2063659.809328308,13.7072,5854407056.92,27833393832.55
002466.SZ,2021-03-01,46.25,-30.1381,0.2566331249440984,-1279237.2639377764,14.1131,5854407056.92,27833393832.55
002466.SZ,2021-03-02,43.25,-30.1381,0.3480138320149559,-1445907.1267900006,13.1976,5854407056.92,27833393832.55
002466.SZ,2021-03-03,44.5,-30.1381,0.2651263511312179,-991164.030219278,13.579,5854407056.92,27833393832.55
002466.SZ,2021-03-04,40.9,-30.1381,0.3778664818309368,-999107.87704257,12.4805,5854407056.92,27833393832.55
002466.SZ,2021-03-05,41.16,-30.1381,0.2875850091957856,-701392.9676749788,12.5599,5854407056.92,27833393832.55
002466.SZ,2021-03-08,39.12,-30.1381,0.3030226221485224,-1320503.1148364446,11.9374,5854407056.92,27833393832.55
002466.SZ,2021-03-09,39.33,-30.1381,0.3692779898960272,-1507082.5849032076,12.0014,5854407056.92,27833393832.55
002466.SZ,2021-03-10,39.18,-30.1381,0.3305308093321167,-1365419.581651872,11.9557,5854407056.92,27833393832.55
002466.SZ,2021-03-11,40.06,-30.1381,0.3064435490339436,-1268889.060114204,12.2242,5854407056.92,27833393832.55
002466.SZ,2021-03-12,38.7,-30.1381,0.3126420307348108,-1123050.7004015597,11.8092,5854407056.92,27833393832.55
002466.SZ,2021-03-15,39.77,-30.1381,0.3286353745331156,-1155958.5727545058,12.1357,5854407056.92,27833393832.55
002466.SZ,2021-03-16,39.9,-30.1381,0.4128783647159807,-583926.4688466083,12.1754,5854407056.92,27833393832.55
002466.SZ,2021-03-17,42.7,-30.1381,0.2848151348520418,432143.7062821014,13.0298,5854407056.92,27833393832.55
002466.SZ,2021-03-18,43.47,-30.1381,-0.1364409692356916,1783807.159374448,13.2647,5854407056.92,27833393832.55
002466.SZ,2021-03-19,42.0,-30.1381,-0.1401631892753608,1193718.0913042729,12.8162,5854407056.92,27833393832.55
002466.SZ,2021-03-22,41.49,-30.1381,-0.1000169332260289,1668395.0615302527,12.6606,5854407056.92,27833393832.55
002466.SZ,2021-03-23,38.6,-30.1381,-0.1083204761856393,735544.0040649686,11.7787,5854407056.92,27833393832.55
002466.SZ,2021-03-24,36.17,-30.1381,-0.0930925632035724,346584.10429493664,11.0372,5854407056.92,27833393832.55
002466.SZ,2021-03-25,36.42,-30.1381,-0.0615990690999307,-306036.6559012748,11.1135,5854407056.92,27833393832.55
002466.SZ,2021-03-26,38.2,-30.1381,-0.2247831607775379,-559568.0568975651,11.6566,5854407056.92,27833393832.55
002466.SZ,2021-03-29,37.83,-30.1381,-0.1225317537537325,-468046.382390048,11.5437,5854407056.92,27833393832.55
002466.SZ,2021-03-30,38.65,-30.1381,-0.3150664674904658,-184048.23743815324,11.7939,5854407056.92,27833393832.55
002466.SZ,2021-03-31,37.78,-30.1381,-0.1545293145749699,303329.58451124176,11.5285,5854407056.92,27833393832.55
002466.SZ,2021-04-01,38.04,-30.1381,-0.0979913111991643,718962.6219389507,11.6078,5854407056.92,27833393832.55
002466.SZ,2021-04-02,36.72,-30.1381,0.0564917277208234,1029210.6208487252,11.205,5854407056.92,27833393832.55
002466.SZ,2021-04-06,36.7,-30.1381,-0.0466688568668049,293569.91427916026,11.1989,5854407056.92,27833393832.55
002466.SZ,2021-04-07,36.01,-30.1381,0.0638920219740171,38206.33286957583,10.9883,5854407056.92,27833393832.55
002466.SZ,2021-04-08,35.72,-30.1381,0.0841817065707456,-205739.48414005068,10.8999,5854407056.92,27833393832.55
002466.SZ,2021-04-09,36.23,-30.1381,0.1079526236829068,116891.8497865778,11.0555,5854407056.92,27833393832.55
002466.SZ,2021-04-12,33.52,-30.1381,-0.0993440496834693,-322308.36317056394,10.2285,5854407056.92,27833393832.55
002466.SZ,2021-04-13,33.9,-30.1381,-0.0709104550912155,-741933.8744205628,10.3445,5854407056.92,27833393832.55
002466.SZ,2021-04-14,37.29,-30.1381,0.4515463968566789,364197.4955074935,11.3789,5854407056.92,27833393832.55
002466.SZ,2021-04-15,39.14,-30.1381,0.3966311213626531,1162088.9617304443,11.9435,5237815735.91,27833393832.55
002466.SZ,2021-04-16,38.35,-30.1381,0.5414910397618594,848486.8744391503,11.7024,5237815735.91,27833393832.55
002466.SZ,2021-04-19,42.19,-30.1381,0.5529081863539281,1699939.454268766,12.8742,5237815735.91,27833393832.55
002466.SZ,2021-04-20,41.58,-30.1381,0.5589180475520436,2187740.017087608,12.688,5237815735.91,27833393832.55
002466.SZ,2021-04-21,41.01,-30.1381,0.6925412381769873,2161264.5104804644,12.5141,5237815735.91,27833393832.55
002466.SZ,2021-04-22,40.41,-30.1381,0.8645771594008316,1031852.4821636308,12.331,5237815735.91,27833393832.55
002466.SZ,2021-04-23,42.32,-30.1381,0.7007275836963004,1255428.173186401,12.9138,5237815735.91,27833393832.55
002466.SZ,2021-04-26,40.95,-30.1381,0.9272067714242164,1097883.7580560476,12.4958,5237815735.91,27833393832.55
002466.SZ,2021-04-27,40.75,-30.1381,0.9145011176940122,133992.08592265466,12.4347,5237815735.91,27833393832.55
002466.SZ,2021-04-28,43.6,-30.1381,0.7769495410348048,823391.0639686631,19.8804,4938339101.45,27833393832.55
002466.SZ,2021-04-28,43.6,-30.1381,0.7769495410348048,823391.0639686631,19.8804,4938339101.45,27833393832.55
002466.SZ,2021-04-28,43.6,-30.1381,0.7769495410348048,823391.0639686631,19.8804,4938339101.45,26812544590.86
002466.SZ,2021-04-28,43.6,-4.8867,0.7769495410348048,823391.0639686631,19.8804,4938339101.45,27833393832.55
002466.SZ,2021-04-29,47.35,-4.8867,0.5494678805562119,1950411.1375400915,21.5903,4938339101.45,26812544590.86
002466.SZ,2021-04-30,48.38,1.6817,0.4974232398941842,2707861.2071335213,22.0599,4938339101.45,27008460840.32
002466.SZ,2021-05-06,50.2,1.6817,0.3456375276159097,2469006.1677146084,22.8898,4938339101.45,27008460840.32
002466.SZ,2021-05-07,46.9,1.6817,0.2401005900235676,2124955.7922027637,21.3851,4938339101.45,27008460840.32
002466.SZ,2021-05-10,50.48,1.6817,0.0345785922200855,3083800.7035864503,23.0175,4938339101.45,27008460840.32
002466.SZ,2021-05-11,49.37,1.6817,0.0587690135057501,2371099.6796280174,22.5113,4938339101.45,27008460840.32
002466.SZ,2021-05-12,51.03,1.6817,-0.0017776033374629,1662934.159467804,23.2682,4938339101.45,27008460840.32
002466.SZ,2021-05-13,52.03,1.6817,0.1140825529445168,1649773.0736965844,23.7242,4938339101.45,27008460840.32
002466.SZ,2021-05-14,51.97,1.6817,0.1491131368415221,1076777.7956719748,23.6969,4938339101.45,27008460840.32
002466.SZ,2021-05-17,53.17,1.6817,0.1617375556874561,2398355.058997939,24.244,4938339101.45,27008460840.32
002466.SZ,2021-05-18,50.89,1.6817,0.3225306951181194,1103800.582566595,23.2044,4938339101.45,27008460840.32
002466.SZ,2021-05-19,51.58,1.6817,0.2390525407319046,1573180.1527833303,23.519,4938339101.45,27008460840.32
002466.SZ,2021-05-20,48.71,1.6817,0.162888056830382,586678.2263851003,22.2104,4938339101.45,27008460840.32
002466.SZ,2021-05-21,50.19,1.6817,0.0051146059048871,486284.4934329149,22.8852,4938339101.45,27008460840.32
002466.SZ,2021-05-24,54.11,1.6817,-0.1265473639500191,1614637.016972841,24.6726,4938339101.45,27008460840.32
002466.SZ,2021-05-25,54.98,1.6817,-0.229631024103567,1382514.40751298,25.0693,4938339101.45,27008460840.32
002466.SZ,2021-05-26,55.08,1.6817,-0.0869308192917526,1929437.9393435817,25.1149,4938339101.45,27008460840.32
002466.SZ,2021-05-27,54.27,1.6817,-0.1038384923653537,1161774.1536775718,24.7456,4938339101.45,27008460840.32
002466.SZ,2021-05-28,55.0,1.6817,-0.1713938754908199,1798613.191935904,25.0785,4938339101.45,27008460840.32
002466.SZ,2021-05-31,57.0,1.6817,-0.1817071056218955,2186597.601086183,25.9904,4938339101.45,27008460840.32
002466.SZ,2021-06-01,56.5,1.6817,-0.2308698091942097,1221403.7381726385,25.7624,4938339101.45,27008460840.32
002466.SZ,2021-06-02,55.73,1.6817,-0.0863250876535563,712523.7173977377,25.4113,4938339101.45,27008460840.32
002466.SZ,2021-06-03,55.74,1.6817,0.0462911310580557,588786.6913321641,25.4159,4938339101.45,27008460840.32
002466.SZ,2021-06-04,56.93,1.6817,0.2134819684400247,1351320.4037526175,25.9585,4938339101.45,27008460840.32
002466.SZ,2021-06-07,58.37,1.6817,-0.0462874757537285,1540499.6650942038,26.6151,4938339101.45,27008460840.32
002466.SZ,2021-06-08,54.5,1.6817,-0.4013940414445036,59122.29115859186,24.8505,4938339101.45,27008460840.32
002466.SZ,2021-06-09,53.86,1.6817,-0.2340139570504953,-177528.8731145561,24.5586,4938339101.45,27008460840.32
002466.SZ,2021-06-10,55.91,1.6817,-0.2527082655337136,566007.9669088942,25.4934,4938339101.45,27008460840.32
002466.SZ,2021-06-11,53.88,1.6817,-0.1505676976639895,101535.83826281904,24.5678,4938339101.45,27008460840.32
002466.SZ,2021-06-15,48.99,1.6817,-0.3558626957196439,-1329397.0745028134,22.3381,4938339101.45,27008460840.32
002466.SZ,2021-06-16,46.86,1.6817,-0.3551156985644132,-2118602.719939248,21.3668,4938339101.45,27008460840.32
002466.SZ,2021-06-17,47.86,1.6817,-0.3726946216495742,-1091023.6530802408,21.8228,4938339101.45,27008460840.32
002466.SZ,2021-06-18,51.74,1.6817,-0.300807358386602,-146373.1783901262,23.592,4938339101.45,27008460840.32
002466.SZ,2021-06-21,55.21,1.6817,-0.2460845586783531,72140.51614801155,25.1742,4938339101.45,27008460840.32
002466.SZ,2021-06-22,56.77,1.6817,-0.401287159030107,384660.08919299504,25.8855,4938339101.45,27008460840.32
002466.SZ,2021-06-23,62.45,1.6817,-0.0657535874699773,2447321.642694137,28.4754,4938339101.45,27008460840.32
002466.SZ,2021-06-24,62.84,1.6817,-0.0814720485444261,2992445.201721752,28.6533,4938339101.45,27008460840.32
002466.SZ,2021-06-25,62.84,1.6817,-0.1292179967417374,2571161.844722006,28.6533,4938339101.45,27008460840.32
002466.SZ,2021-06-28,62.7,1.6817,-0.073598169811254,1904520.3429235115,28.5894,4938339101.45,27008460840.32
002466.SZ,2021-06-29,62.0,1.6817,0.0781178314843935,886181.3246083241,28.2703,4938339101.45,27008460840.32
002466.SZ,2021-06-30,62.02,1.6817,0.0473768167773473,960487.1568065996,28.2794,4938339101.45,27008460840.32
002466.SZ,2021-07-01,63.6,1.6817,-0.0848732349982355,-2198.9428676120297,28.9998,4938339101.45,27008460840.32
002466.SZ,2021-07-02,66.39,1.6817,-0.2096346303666559,531931.9029138386,30.272,4938339101.45,27008460840.32
002466.SZ,2021-07-05,72.32,1.6817,-0.1647900760192921,1592846.2619034192,32.9759,4938339101.45,27008460840.32
002466.SZ,2021-07-06,69.48,1.6817,-0.0064308781769313,1046027.037087382,31.6809,4938339101.45,27008460840.32
002466.SZ,2021-07-07,70.19,1.6817,-0.0399815289686498,1814094.892476709,32.0047,4938339101.45,27008460840.32
002466.SZ,2021-07-08,69.15,1.6817,-0.0326664535506421,1701007.2911479988,31.5305,4938339101.45,27008460840.32
002466.SZ,2021-07-09,74.97,1.6817,-0.0278500761969535,2551680.962091442,34.1842,4938339101.45,27008460840.32
002466.SZ,2021-07-12,77.6,1.6817,-0.1990421315752333,2262393.7552325446,35.3834,4938339101.45,27008460840.32
002466.SZ,2021-07-13,77.18,1.6817,0.3814241039113513,1518600.0861372144,35.1919,4938339101.45,27008460840.32
002466.SZ,2021-07-14,70.22,1.6817,-0.2185090328852418,860659.8625134584,32.0184,4938339101.45,27008460840.32
002466.SZ,2021-07-15,76.9,1.6817,-0.2427135857732603,1602634.8625466272,35.0642,4938339101.45,27008460840.32
002466.SZ,2021-07-16,74.27,1.6817,-0.0390729386723605,1432219.4654608434,33.865,4938339101.45,27008460840.32
002466.SZ,2021-07-19,71.83,1.6817,0.1776064628312672,126368.9009927028,32.7525,4938339101.45,27008460840.32
002466.SZ,2021-07-20,73.08,1.6817,0.2138617324837802,347230.1184952785,33.3224,4938339101.45,27008460840.32
002466.SZ,2021-07-21,80.39,1.6817,0.2137028407370709,1354109.3515821374,36.6556,4938339101.45,27008460840.32
002466.SZ,2021-07-22,86.35,1.6817,0.0667446093590896,3274650.892816548,39.3732,4938339101.45,27008460840.32
002466.SZ,2021-07-23,86.7,1.6817,0.0550581931567899,2115460.876858487,39.5328,4938339101.45,27008460840.32
002466.SZ,2021-07-26,95.0,1.6817,-0.0746607108323454,3470482.008368821,43.3173,4938339101.45,27008460840.32
002466.SZ,2021-07-27,90.0,1.6817,-0.0706156887018988,3711777.677841998,41.0375,4938339101.45,27008460840.32
002466.SZ,2021-07-28,86.14,1.6817,-0.0142928524088816,3018019.2458447786,39.2774,4938339101.45,27008460840.32
002466.SZ,2021-07-29,94.75,1.6817,-0.0732660458018226,2364188.935377393,43.2033,4938339101.45,27008460840.32
002466.SZ,2021-07-30,104.23,1.6817,-0.1043334512699117,2283424.7975451923,47.526,4938339101.45,27008460840.32
002466.SZ,2021-08-02,107.49,1.6817,-0.0248736034668176,2002456.0543879576,49.0124,4938339101.45,27008460840.32
002466.SZ,2021-08-03,100.0,1.6817,-0.0679123566798431,511274.7461266282,45.5972,4938339101.45,27008460840.32
002466.SZ,2021-08-04,110.0,1.6817,-0.1835060355243203,1148287.0102418512,50.1569,4938339101.45,27008460840.32
002466.SZ,2021-08-05,111.0,1.6817,-0.2371970824917016,1478541.739315442,50.6129,4938339101.45,27008460840.32
002466.SZ,2021-08-06,108.7,1.6817,-0.0383647995350337,314050.5145079325,49.5642,4938339101.45,27008460840.32
002466.SZ,2021-08-09,107.0,1.6817,0.0823782823947651,-242243.07686480973,48.789,4938339101.45,27008460840.32
002466.SZ,2021-08-10,101.65,1.6817,0.1276074766877699,-212516.14177869735,46.3496,4938339101.45,27008460840.32
002466.SZ,2021-08-11,104.54,1.6817,0.1411707533254673,324158.00748609554,47.6673,4938339101.45,27008460840.32
002466.SZ,2021-08-12,102.03,1.6817,0.3527213420890306,-70840.54953738122,46.5228,4938339101.45,27008460840.32
002466.SZ,2021-08-13,102.77,1.6817,0.2918267322753944,-46265.022770275886,46.8602,4938339101.45,27008460840.32
002466.SZ,2021-08-16,100.16,1.6817,0.2900927278497823,414677.6619249617,45.6702,4938339101.45,27008460840.32
002466.SZ,2021-08-17,95.95,1.6817,0.3736729517976869,-59621.487050782685,43.7505,4938339101.45,27008460840.32
002466.SZ,2021-08-18,100.88,1.6817,0.3942948072975648,406561.1280913373,45.9985,4938339101.45,27008460840.32
002466.SZ,2021-08-19,110.97,1.6817,0.4118823251803531,1072897.9460303346,50.5992,4938339101.45,27008460840.32
002466.SZ,2021-08-20,117.7,1.6817,0.264025162668443,1588021.1110688944,53.6679,4938339101.45,27008460840.32
002466.SZ,2021-08-23,119.2,1.6817,0.3950282439855717,1289776.469941005,54.3519,4938339101.45,27008460840.32
002466.SZ,2021-08-24,121.32,1.6817,0.3298153881142385,1788984.2351827037,55.3185,4938339101.45,27008460840.32
002466.SZ,2021-08-25,122.85,1.6817,0.2726145808879132,2307759.279013336,56.0162,4938339101.45,27008460840.32
002466.SZ,2021-08-26,121.11,1.6817,0.44140674328635,1833687.0427169024,55.2228,4938339101.45,27008460840.32
002466.SZ,2021-08-27,131.5,1.6817,0.3841127559019031,1645200.6619612942,59.9603,4938339101.45,27008460840.32
002466.SZ,2021-08-30,135.0,1.6817,0.400305162462063,1367726.8431674684,61.5562,4997539721.41,27008460840.32
002466.SZ,2021-08-31,136.25,1.6817,0.599587431420316,1615109.4514803258,62.1262,4997539721.41,27008460840.32
002466.SZ,2021-09-01,122.64,15.452,-0.0068447546029645,373511.1539689802,55.9204,4997539721.41,250795830847.5
002466.SZ,2021-09-02,123.03,15.452,0.0141900839027814,429322.16560615314,56.0982,4997539721.41,250795830847.5
002466.SZ,2021-09-03,113.13,15.452,-0.0798684671847606,99416.1091702379,51.5841,4997539721.41,250795830847.5
002466.SZ,2021-09-06,116.88,15.452,-0.224586787222191,-341557.3676182246,53.294,4997539721.41,250795830847.5
002466.SZ,2021-09-07,117.63,15.452,-0.3554722078977005,-575517.9952570302,53.636,4997539721.41,250795830847.5
002466.SZ,2021-09-08,120.03,15.452,-0.3342398661774135,-399644.8950825193,54.7303,4997539721.41,250795830847.5
002466.SZ,2021-09-09,123.16,15.452,-0.496626487120989,401464.63769943686,56.1575,4997539721.41,250795830847.5
002466.SZ,2021-09-10,128.96,15.452,-0.5878419914003157,522330.5971457821,58.8021,4997539721.41,250795830847.5
002466.SZ,2021-09-13,131.71,15.452,-0.7504812988715962,1193407.8864444436,60.0561,4997539721.41,250795830847.5
002466.SZ,2021-09-14,124.2,15.452,-0.7453375218369663,646932.6096674604,56.6317,4997539721.41,250795830847.5
002466.SZ,2021-09-15,127.05,15.452,-0.7077729283028968,527807.5955997946,57.9312,4997539721.41,250795830847.5
002466.SZ,2021-09-16,114.35,15.452,-0.9411628849709104,-510365.88174355787,52.1404,4997539721.41,250795830847.5
002466.SZ,2021-09-17,108.5,15.452,-0.7649066897024234,-709851.8553878865,49.473,4997539721.41,250795830847.5
002466.SZ,2021-09-22,105.41,15.452,-0.6283843709942488,-1181326.4279639334,48.064,4997539721.41,250795830847.5
002466.SZ,2021-09-23,105.73,15.452,-0.5935102383108262,-1635447.182465194,48.2099,4997539721.41,250795830847.5
002466.SZ,2021-09-24,104.18,15.452,-0.5102131735129994,-1334548.9747094838,47.5032,4997539721.41,250795830847.5
002466.SZ,2021-09-27,96.18,15.452,-0.3835914731548464,-2008422.9962524823,43.8554,4997539721.41,250795830847.5
002466.SZ,2021-09-28,94.95,15.452,-0.6856968102572467,-1652545.043070064,43.2945,4997539721.41,250795830847.5
002466.SZ,2021-09-29,96.0,15.452,-0.6898634243410846,-1317706.479453795,43.7733,4997539721.41,250795830847.5
002466.SZ,2021-09-30,101.58,15.452,-0.5524441702746771,-848207.256490584,46.3176,4997539721.41,250795830847.5
002466.SZ,2021-10-08,96.65,15.452,-0.497747200939633,-1044007.7892850754,44.0697,4997539721.41,250795830847.5
002466.SZ,2021-10-11,95.91,15.452,-0.4630017853953211,-1016594.2711910025,43.7323,4997539721.41,250795830847.5
002466.SZ,2021-10-12,91.39,15.452,-0.4528495986252057,-629849.5744225306,41.6713,4997539721.41,250795830847.5
002466.SZ,2021-10-13,94.72,15.452,-0.4454447894859434,127316.25505691876,43.1897,4997539721.41,250795830847.5
002466.SZ,2021-10-14,95.08,15.452,-0.4380045379949377,194729.1015489289,43.3538,4997539721.41,250795830847.5
002466.SZ,2021-10-15,98.3,15.452,-0.432235622542275,72054.69982978134,44.822,4997539721.41,250795830847.5
002466.SZ,2021-10-18,102.85,15.452,-0.3936502052043115,1059672.882999204,46.8967,4997539721.41,250795830847.5
002466.SZ,2021-10-19,103.5,15.452,-0.4081687129572363,1333182.825476323,47.1931,4997539721.41,250795830847.5
002466.SZ,2021-10-20,103.5,15.452,-0.3636782075023024,1707798.221600057,47.1931,4997539721.41,250795830847.5
002466.SZ,2021-10-21,100.8,15.452,-0.4436918108087083,1123806.1260672398,45.962,4997539721.41,250795830847.5
002466.SZ,2021-10-22,96.36,15.452,-0.2364254573058506,430334.49528852303,43.9375,4997539721.41,250795830847.5
002466.SZ,2021-10-25,97.42,15.452,-0.0121068219297899,650762.7710039993,44.4208,4997539721.41,250795830847.5
002466.SZ,2021-10-26,99.8,15.452,-0.2153769438687677,-18663.367111714357,45.506,4997539721.41,250795830847.5
002466.SZ,2021-10-27,97.8,15.452,-0.2455829990237956,-323723.9072355296,44.5941,4997539721.41,250795830847.5
002466.SZ,2021-10-28,91.83,15.452,-0.1392173335759469,-985410.5199250652,41.8719,4997539721.41,250795830847.5
002466.SZ,2021-10-29,94.26,15.452,-0.2751749752902718,-557009.7928620786,42.9799,4997539721.41,250795830847.5
002466.SZ,2021-11-01,89.19,15.452,-0.0921741862036703,-501906.0588140238,40.6681,13201201935.78,250795830847.5
002466.SZ,2021-11-02,91.06,15.452,-0.228121999849156,-929626.1197764836,41.5208,13201201935.78,250795830847.5
002466.SZ,2021-11-03,91.99,15.452,-0.2249463588554647,-895406.9219640319,41.9449,13201201935.78,250795830847.5
002466.SZ,2021-11-04,91.69,15.452,-0.3270222770742859,-917899.5559917336,41.8081,13201201935.78,250795830847.5
002466.SZ,2021-11-05,94.98,15.452,-0.5193277491743824,41882.82849730854,43.3082,13201201935.78,250795830847.5
002466.SZ,2021-11-08,104.48,15.452,0.2279233375844791,757904.7238164563,47.64,13201201935.78,250795830847.5
002466.SZ,2021-11-09,108.44,15.452,0.0683162068039892,1295830.716721773,49.4456,13201201935.78,250795830847.5
002466.SZ,2021-11-10,102.17,15.452,0.159648463216852,592776.4409814553,46.5867,13201201935.78,250795830847.5
002466.SZ,2021-11-11,101.2,15.452,0.2107446344785459,749010.034188762,46.1444,13201201935.78,250795830847.5
002466.SZ,2021-11-12,101.19,15.452,0.3383160503891714,784324.7455593923,46.1398,13201201935.78,250795830847.5
002466.SZ,2021-11-15,95.7,15.452,0.5057307367176229,136599.96310801312,43.6365,13201201935.78,250795830847.5
002466.SZ,2021-11-16,92.98,15.452,0.6210669423485907,-1161179.1627275306,42.3963,13201201935.78,250795830847.5
002466.SZ,2021-11-17,102.28,15.452,0.6995022106968714,-394054.2447692927,46.6368,13201201935.78,250795830847.5
002466.SZ,2021-11-18,108.76,15.452,0.4624319263234674,1019698.6755260496,49.5915,13201201935.78,250795830847.5
002466.SZ,2021-11-19,109.0,15.452,0.4062769678712726,1121374.8222627032,49.7009,13201201935.78,250795830847.5
002466.SZ,2021-11-22,113.9,15.452,0.2976192975924694,1605333.591917444,51.9352,13201201935.78,250795830847.5
002466.SZ,2021-11-23,113.03,15.452,0.405454434464771,1665299.6539149692,51.5385,13201201935.78,250795830847.5
002466.SZ,2021-11-24,113.0,15.452,0.3570275845065927,2047351.8256317745,51.5248,13201201935.78,250795830847.5
002466.SZ,2021-11-25,114.95,15.452,0.3596918011845513,1279135.56691398,52.414,13201201935.78,250795830847.5
002466.SZ,2021-11-26,119.37,15.452,0.318141522377464,849647.720558726,54.4294,13201201935.78,250795830847.5
002466.SZ,2021-11-29,122.06,15.452,0.3179759730981471,1126089.0011673763,55.6559,13201201935.78,250795830847.5
002466.SZ,2021-11-30,118.06,15.452,0.4081894627941942,352425.8998586296,53.8321,13201201935.78,250795830847.5
002466.SZ,2021-12-01,117.61,15.452,0.453067226144415,537170.6522116372,53.6269,13201201935.78,250795830847.5
002466.SZ,2021-12-02,116.1,15.452,0.4727900137666159,316783.37166370824,52.9383,13201201935.78,250795830847.5
002466.SZ,2021-12-03,116.1,15.452,0.6088825755388513,244721.81309377865,52.9383,13201201935.78,250795830847.5
002466.SZ,2021-12-06,113.56,15.452,0.6455172056190939,-170335.28945447638,51.7802,13201201935.78,250795830847.5
002466.SZ,2021-12-07,106.16,15.452,0.6433171674197821,-1133502.83533436,48.406,13201201935.78,250795830847.5
002466.SZ,2021-12-08,110.02,15.452,0.5553306912176946,-385126.9995695904,50.166,13201201935.78,250795830847.5
002466.SZ,2021-12-09,110.59,15.452,0.5011823110688003,-279961.26127289626,50.4259,13201201935.78,250795830847.5
002466.SZ,2021-12-10,116.82,15.452,0.3291316060173456,386358.1333777577,53.2666,13201201935.78,250795830847.5
002466.SZ,2021-12-13,119.8,15.452,0.3124080778524495,572455.5086581933,54.6254,13201201935.78,250795830847.5
002466.SZ,2021-12-14,118.48,15.452,0.3154227210517655,645259.1085009602,54.0236,13201201935.78,250795830847.5
002466.SZ,2021-12-15,110.99,15.452,-0.3348880994044538,728024.3655127243,50.6083,13201201935.78,250795830847.5
002466.SZ,2021-12-16,108.9,15.452,-0.3630906784109662,258648.76188419765,49.6553,13201201935.78,250795830847.5
002466.SZ,2021-12-17,106.86,15.452,-0.2591078286582843,118901.42133931638,48.7252,13201201935.78,250795830847.5
002466.SZ,2021-12-20,99.35,15.452,-0.2825782745842757,-731719.0030107133,45.3008,13201201935.78,250795830847.5
002466.SZ,2021-12-21,98.51,15.452,-0.2785763181779545,-819743.3973513859,44.9178,13201201935.78,250795830847.5
002466.SZ,2021-12-22,97.69,15.452,-0.2404782468554609,-1006954.168399656,44.5439,13201201935.78,250795830847.5
002466.SZ,2021-12-23,96.1,15.452,-0.1064674013225558,-750426.4691621831,43.8189,13201201935.78,250795830847.5
002466.SZ,2021-12-24,91.24,15.452,0.054457478365506,-1137904.2448931932,41.6029,13201201935.78,250795830847.5
002466.SZ,2021-12-27,94.04,15.452,0.0695390021314627,-985208.4516461716,42.8796,13201201935.78,250795830847.5
002466.SZ,2021-12-28,102.19,15.452,0.435653921183142,-184.8756561971968,46.5958,13201201935.78,250795830847.5
002466.SZ,2021-12-29,103.33,15.452,0.3723013731325681,-59730.2845163115,47.1156,13201201935.78,250795830847.5
002466.SZ,2021-12-30,103.01,15.452,0.3331294155107933,-19564.61135193401,46.9697,13201201935.78,250795830847.5
002466.SZ,2021-12-31,107.0,15.452,0.2191838956490004,458712.948887718,48.789,13201201935.78,250795830847.5
002466.SZ,2022-01-04,100.66,15.452,0.2151704156235233,417994.608738763,45.8981,13201201935.78,250795830847.5
002466.SZ,2022-01-05,95.97,15.452,0.2754930653611199,27668.559289071127,43.7596,13201201935.78,250795830847.5
002466.SZ,2022-01-06,99.23,15.452,0.2784601465182307,-254470.5878504856,45.2461,13201201935.78,250795830847.5
002466.SZ,2022-01-07,92.17,15.452,0.3201551118026365,-841384.4818607789,42.0269,13201201935.78,250795830847.5
002466.SZ,2022-01-10,95.48,15.452,0.2955611023162764,-415679.9291759448,43.5362,13201201935.78,250795830847.5
002466.SZ,2022-01-11,94.99,15.452,0.4006385598607275,-716661.6794102159,43.3128,13201201935.78,250795830847.5
002466.SZ,2022-01-12,97.03,15.452,0.2819309990942298,-249351.3950672464,44.243,13201201935.78,250795830847.5
002466.SZ,2022-01-13,90.78,15.452,0.2769926913122164,-564248.7979009675,41.3931,13201201935.78,250795830847.5
002466.SZ,2022-01-14,90.4,15.452,0.2216672926871814,-889762.2761948655,41.2199,13201201935.78,250795830847.5
002466.SZ,2022-01-17,88.36,15.452,0.2343963595167467,-566694.9081977869,40.2897,13201201935.78,250795830847.5
